;Particle;Position;Coordinates;Saturated;Intensity;Fluorescence time series;Fluorescence rate;Fluorescence increase;Saturated rate;Fluorescence rate err
4590;4591;0;(1604.0, 224.0);0;40526.981481481474;"[ -313.96296296   -45.76851852  -424.          -132.97222222
   -84.56481481  1211.5         4331.78703704 -1042.83333333
 -2861.07407407  1193.53703704  3352.78703704  4145.50925926
 11759.34259259  8580.71296296  1997.67592593  3230.50925926
  8851.18518519 14537.50925926 17318.73148148 18102.83333333
 11005.22222222 11786.59259259 13739.13888889]";9.524426952313895;29655.888103805988;0.0;17.47984683244232
4591;4592;0;(1605.4464285714287, 76.25595238095238);0;20144.032258064533;"[ 1.93387097e+02  3.84161290e+02  5.29032258e+00  3.95290323e+02
  1.07164516e+03 -4.63548387e+02  4.41861290e+03  6.42529032e+03
  1.10897419e+04  1.25318387e+04  6.69183871e+03  1.57790645e+04
  1.30472903e+04  9.62406452e+03  5.95435484e+03  8.59167742e+03
  1.33015161e+04  1.08222581e+04  1.33474516e+04  1.17080645e+04
  1.16197419e+04  2.01035161e+04  1.52299677e+04]";3.0921350069070135;14320.452275253008;0.0;1.544094333986336
4592;4593;0;(1605.4972067039107, 388.340782122905);0;54678.453125;"[-2.31914062e+02 -8.98437500e-01 -2.54906250e+02  4.49210938e+02
  3.94175781e+03  6.48315625e+03  7.17260156e+03  1.07608516e+04
  1.40749141e+04  1.54104062e+04  1.72764688e+04  2.51973984e+04
  2.19163281e+04  1.83141328e+04  2.37271172e+04  2.22543906e+04
  1.98488594e+04  2.64025781e+04  2.57961641e+04  2.15348984e+04
  2.12718281e+04  2.32893047e+04  1.77844688e+04]";2.442012336010047;23951.231202881023;0.0;0.5568745868027452
4593;4594;0;(1604.6968085106382, 770.8457446808511);0;84810.84615384616;"[ 9.46923077e+01  5.63461538e+01 -7.16923077e+01 -3.30000000e+01
  1.18780769e+03  4.43796154e+03  1.40585000e+04  1.52848846e+04
  1.78523077e+04  2.19258462e+04  2.30395385e+04  2.26909615e+04
  2.64095385e+04  2.64290769e+04  2.69566923e+04  2.98425000e+04
  2.68940000e+04  2.44957308e+04  3.49457692e+04  2.77128462e+04
  3.01250385e+04  3.24250769e+04  2.59009231e+04]";2.571738165253754;30938.67921734149;0.0;0.4126132055396173
4594;4595;0;(1605.7163120567375, 862.4468085106383);0;218458.88135593227;"[  259.62711864   169.01694915   284.55932203   240.55932203
  3784.33898305 13807.49152542 34093.38983051 41820.69491525
 53840.81355932 46807.47457627 44817.79661017 54280.54237288
 71102.18644068 65065.3220339  61185.6440678  70661.25423729
 71840.54237288 73385.81355932 68887.27118644 75752.71186441
 75682.6779661  72506.13559322 79012.57627119]";2.88431102408244;79005.46651711634;0.0;0.41090713020043684
4595;4596;0;(1606.0, 31.0);0;38110.5703125;"[  692.9609375   771.3359375   786.640625    827.40625    1869.0703125
  5627.5703125  7484.375      7687.0234375  9286.359375  11180.25
 13105.3203125 10832.2109375 12651.640625  14774.8359375 16880.2890625
 13178.4296875 14764.15625   19496.6328125 22267.1328125 20396.46875
 17879.859375  13926.4296875 15753.8203125]";3.7594323369284397;18965.10052251838;0.0;1.1748268390702377
4596;4597;0;(1606.241610738255, 489.7986577181208);0;51231.409638554214;"[-2.80204819e+02 -1.08915663e+01 -1.46879518e+02 -3.79638554e+02
  5.95060241e+01  1.89531325e+03  6.36095181e+03  5.12712048e+03
  7.65449398e+03  5.58300000e+03  1.29088434e+04  1.30384337e+04
  1.46242771e+04  1.63199759e+04  1.47020964e+04  1.69880361e+04
  1.88076024e+04  1.46013494e+04  1.74770000e+04  1.92736506e+04
  1.82728313e+04  1.76624578e+04  2.16698795e+04]";4.387346451686849;22940.626711221765;0.0;1.1199737343163636
4597;4598;0;(1606.9591836734694, 207.0);0;46278.54545454546;"[  -75.27272727  -211.18181818  -217.09090909   216.45454545
  2190.36363636  1438.81818182 10101.54545455  6631.90909091
 12102.36363636 14693.63636364 16748.90909091 13294.63636364
 15429.         12659.18181818 14662.72727273 12416.09090909
 11699.54545455 11868.18181818 13846.63636364 15228.72727273
 17021.45454545 13782.09090909 12890.18181818]";1.5960803171655034;14584.058537582341;0.0;0.41279113513121185
4598;4599;0;(1607.0, 403.0408163265306);0;32594.80794701987;"[-348.10596026 -311.8410596  -312.09933775 -233.05960265  -45.53642384
 1079.89403974 3422.90066225 3428.63576159 2517.47019868 3115.9602649
 3011.38410596 2750.0397351  5757.60927152 5048.91390728 3563.91390728
 8928.74172185 6891.94039735 8935.51655629 8039.45695364 7212.57615894
 6728.55629139 3781.56291391 5051.31788079]";3.7558084081987158;7766.031602863234;0.0;2.06677636528771
4599;4600;0;(1607.5238095238096, 513.1845238095239);0;115037.0;"[1.87333333e+02 5.53333333e+01 2.20000000e+01 4.44333333e+02
 4.50800000e+03 1.58100000e+04 1.82596667e+04 2.12980000e+04
 2.95940000e+04 3.52350000e+04 3.54810000e+04 4.18716667e+04
 4.37783333e+04 4.38806667e+04 4.28353333e+04 4.95090000e+04
 5.08820000e+04 5.05646667e+04 4.55900000e+04 4.18266667e+04
 4.08096667e+04 4.08736667e+04 3.74716667e+04]";1.842736911116145;45525.54731512655;0.0;0.3403920269058228
4600;4601;0;(1607.0, 557.0);0;23076.75193798451;"[  129.76744186  -198.28682171   159.40310078  -164.50387597
   -89.76744186    18.3255814   3118.19379845  3727.28682171
  3150.57364341  6252.64341085  9766.50387597  9438.45736434
  5717.51937984  5268.23255814  8780.58139535  9232.75968992
 10954.54263566 10437.36434109 11139.34883721 10220.39534884
  8012.41085271  6153.06976744  6735.45736434]";1.6126576931910106;9027.324606061728;0.0;0.6257678347772936
4601;4602;0;(1606.5055555555555, 655.6166666666667);0;114167.22641509434;"[1.71886792e+01 3.36981132e+02 3.50981132e+02 3.66207547e+02
 3.52430189e+03 2.13104340e+04 2.20246792e+04 3.20101132e+04
 3.57867358e+04 3.78822453e+04 3.38970377e+04 3.96964906e+04
 3.91849245e+04 4.31105094e+04 3.83031132e+04 4.00160755e+04
 3.75529434e+04 4.51926415e+04 4.53737925e+04 4.03923208e+04
 4.48560566e+04 4.27096604e+04 4.33303585e+04]";1.6475198253383767;42713.71679515099;0.0;0.19710365072276176
4602;4603;0;(1606.861788617886, 500.1951219512195);0;108539.0;"[ -491.   536.   195.  -450.  2026. 12456. 13870. 15277. 22878. 24540.
 32186. 30485. 33840. 36717. 36736. 40211. 41507. 41983. 36395. 42016.
 38409. 41744. 46843.]";3.153423182555801;45772.98799704035;0.0;0.44876524693590697
4603;4604;0;(1608.0, 577.0);0;165178.15789473688;"[ 7.72932331e+00  5.71428571e+00 -8.46090226e+01 -6.46240602e+01
  3.76187970e+03  1.24819474e+04  1.70891880e+04  2.34977820e+04
  3.19832030e+04  3.69773008e+04  3.63580000e+04  4.20759474e+04
  4.09973233e+04  4.27789850e+04  3.52063083e+04  4.11077594e+04
  4.90461429e+04  5.22837895e+04  5.04382256e+04  5.07345865e+04
  5.05755639e+04  5.21680977e+04  4.82118947e+04]";3.0005155453235113;53460.98420576567;0.0;0.412717582606929
4604;4605;0;(1608.0, 938.3089887640449);0;110363.7323943662;"[ 1.77408451e+02 -1.36704225e+02 -2.54788732e+02 -3.11126761e+01
  1.97429577e+03  8.66984507e+03  1.04430282e+04  1.48976197e+04
  2.13806338e+04  2.32570000e+04  3.17310563e+04  3.18991972e+04
  2.81795070e+04  3.18267042e+04  3.68232113e+04  3.55727465e+04
  3.16363521e+04  3.54850423e+04  2.97780704e+04  3.30451268e+04
  3.93845775e+04  3.17647324e+04  3.52384085e+04]";2.583174298814518;36977.006652582735;0.0;0.42454964901873593
4605;4606;0;(1608.0, 950.1393939393939);0;42272.949720670396;"[ -316.52513966  -294.87709497  -194.1396648    -78.93296089
  -384.60335196  1861.96089385  3490.08938547  6159.75977654
  5616.60893855 12806.70391061 13180.15642458 13748.72067039
 13497.96089385 16111.91061453 16181.88268156 15158.89944134
 13359.67597765 17250.2122905  17149.59776536 15747.45251397
 14813.67597765 12495.93296089 14411.77653631]";1.7237952317322833;16021.958618639052;0.0;0.3667703078263211
4606;4607;0;(1610.0, 47.0);0;51929.531034482745;"[  638.33793103   383.34482759   355.22758621   556.24137931
  2758.25517241 15980.25517241 15009.44827586 15885.47586207
 17878.10344828 17585.91724138 16279.31034483 12973.26896552
 18409.28965517 18352.7862069  18638.26896552 21255.64137931
 19408.74482759 18915.95172414 22979.55862069 13158.37931034
 22901.71034483 20951.86206897 20254.03448276]";0.4036806891298715;18004.649041928908;0.0;0.18102762069267875
4607;4608;0;(1609.9184782608695, 138.47282608695653);0;93846.00000000003;"[ 1.4000e+02  1.3600e+02 -2.0700e+02 -3.3000e+01  1.9000e+01  2.4130e+03
  1.1780e+04  1.1211e+04  1.4005e+04  1.4513e+04  1.5956e+04  1.9266e+04
  1.9318e+04  1.9673e+04  2.1863e+04  2.4115e+04  2.7003e+04  3.4986e+04
  2.8895e+04  3.0235e+04  2.7569e+04  2.7723e+04  2.5469e+04]";3.9808751731538883;32927.06103595771;0.0;1.0577959969046848
4608;4609;0;(1608.5466666666666, 901.24);0;105821.87878787881;"[ -300.96969697  -136.3030303     71.60606061  -148.93939394
  3461.93939394  9627.27272727 12310.81818182 15156.09090909
 19934.6969697  22110.60606061 25190.36363636 29623.75757576
 32722.12121212 33308.15151515 37734.         41700.24242424
 36856.15151515 32636.84848485 32007.60606061 31639.63636364
 34236.33333333 34347.3030303  36025.12121212]";2.746540860889994;38061.0756371457;0.0;0.47291807145028303
4609;4610;0;(1611.622754491018, 125.89221556886227);0;58393.17346938775;"[  315.20408163  -127.75510204   126.79591837   199.7244898
   395.98979592  2449.85714286  3134.12244898  3577.02040816
  3752.5         5798.70408163  5556.46938776  5674.03061224
  5464.84693878 10625.58163265  9912.1122449  16007.30612245
 15464.02040816 18399.40816327 18378.51020408 16549.07142857
 15703.16326531 19838.78571429 18331.09183673]";169.7595198188342;394178.88495007914;0.0;1689.7839142762691
4610;4611;0;(1610.5632183908046, 273.2988505747126);0;116769.66666666669;"[2.80296296e+02 2.71962963e+02 2.08888889e+01 1.30740741e+01
 3.70925926e+02 2.25692593e+03 1.20136296e+04 2.34573333e+04
 3.20401481e+04 3.52158889e+04 3.23736296e+04 3.19514074e+04
 3.48518519e+04 4.26933333e+04 4.18277778e+04 4.40300741e+04
 4.32063704e+04 4.19520370e+04 4.63250741e+04 4.14664444e+04
 4.34308889e+04 3.83224074e+04 4.30601481e+04]";1.4635663618667625;42611.84709130283;0.0;0.19015495791885073
4611;4612;0;(1610.5055555555555, 624.6166666666667);0;51202.27835051547;"[  -76.53608247   186.12371134    35.6185567   -184.92783505
   -71.45360825  3241.4742268   9215.58762887 10251.07216495
  9748.18556701 13721.         17569.6185567  22840.96907216
 22251.90721649 23212.79381443 20084.29896907 17536.62886598
 19513.97938144 20043.64948454 21087.91752577 24482.87628866
 22532.70103093 18971.37113402 15604.53608247]";1.7785632675507654;21258.288476555626;0.0;0.4067686825951197
4612;4613;0;(1610.36312849162, 726.8379888268156);0;60112.858823529416;"[ -385.63529412  -375.12941176  -337.85882353    94.22352941
   184.16470588  5247.67058824  4231.43529412  3386.24705882
  3528.62352941  4199.49411765  4469.34117647  7362.90588235
  5011.72941176  6162.76470588  7021.69411765 11897.02352941
 14858.68235294 10747.04705882 14989.64705882 13814.6
 16490.83529412 21007.50588235 13513.83529412]";50976.94152427578;92508312.91287273;0.0;127247092.80070767
4613;4614;0;(1612.5414364640883, 314.82872928176795);0;139941.6078431373;"[2.24950980e+02 5.74705882e+01 3.91176471e+01 1.46294118e+02
 4.73754902e+03 1.81467157e+04 3.59651471e+04 4.67492451e+04
 5.01893137e+04 5.73634804e+04 5.42218627e+04 5.62916569e+04
 5.57934902e+04 6.10756275e+04 6.51692451e+04 6.15584608e+04
 5.36224118e+04 5.67548725e+04 5.83134902e+04 5.25501275e+04
 5.57836569e+04 5.45430000e+04 5.22664118e+04]";1.3864026367775086;58252.937386130485;0.0;0.19447434800733376
4614;4615;0;(1612.0, 801.0);0;61695.08614232211;"[ 1.73820225e+02  2.08831461e+02  3.61011236e+01 -1.75655431e+00
 -4.49400749e+01  7.86667041e+03  8.77872285e+03  1.00777828e+04
  1.23672846e+04  1.74853483e+04  1.46627940e+04  2.06797341e+04
  1.66710712e+04  1.69500861e+04  2.03524419e+04  1.83223708e+04
  2.27291498e+04  2.22272509e+04  2.05475805e+04  2.02308502e+04
  2.54081985e+04  2.58550599e+04  2.52612360e+04]";3.6326169732804097;25845.03099619111;0.0;0.7431446858164497
4615;4616;0;(1612.855421686747, 676.9096385542168);0;127125.66666666666;"[ -363.33333333  -275.          -533.83333333    82.83333333
  -325.83333333  8752.33333333  9213.66666667 15359.66666667
 24744.         25845.33333333 28361.33333333 26534.66666667
 28944.5        30392.16666667 30673.         32920.83333333
 35705.83333333 41135.83333333 40860.66666667 33880.33333333
 37511.33333333 43881.33333333 38363.5       ]";3.090989163046155;42152.89053503097;0.0;0.5212228190384492
4616;4617;0;(1613.421965317919, 821.9190751445087);0;133048.875;"[-3.95625000e+02  4.03125000e+01 -6.65750000e+02 -4.19937500e+02
  1.49456250e+03  1.10695000e+04  1.75806250e+04  2.02878125e+04
  3.08000625e+04  3.37150625e+04  4.64007500e+04  4.06528125e+04
  4.80363750e+04  5.62174375e+04  5.31062500e+04  4.59287500e+04
  4.47877500e+04  5.10112500e+04  5.05811250e+04  4.83825000e+04
  5.42504375e+04  5.36706875e+04  5.66646250e+04]";2.3036991015948503;55320.059624373454;0.0;0.34655818138090644
4617;4618;0;(1613.6091954022988, 870.551724137931);0;118303.97142857141;"[  329.62857143   375.71428571    54.88571429   401.74285714
  3480.71428571  6769.97142857 10327.62857143 16352.28571429
 18209.14285714 20617.85714286 22855.45714286 25536.71428571
 28503.17142857 35225.97142857 39819.51428571 39468.6
 34828.54285714 43884.02857143 40482.45714286 40192.74285714
 46960.88571429 44567.11428571 39642.71428571]";5.550531771964369;55562.02235029649;0.0;1.157296435336167
4618;4619;0;(1614.0, 253.0);0;52538.832298136644;"[  113.36645963   283.08074534   216.44720497   179.04347826
  1871.17391304  6100.56521739  7944.58385093  8965.85714286
 10561.98136646 14321.42236025 13912.8136646  12306.06832298
 10636.80124224 10675.76397516 16869.88198758 19179.91304348
 19697.86956522 20862.52795031 20293.2173913  19432.2484472
 16428.09937888 17573.42236025 20288.60248447]";3.9257943086979306;21336.166628182757;0.0;1.175084536422456
4619;4620;0;(1614.0, 1005.0);0;47114.26666666666;"[ 2853.93333333  2780.43809524  2961.8952381   2665.01904762
  3025.2         4938.10952381  5024.62857143  5902.51428571
 10966.69047619 11275.8952381  11341.45714286 11311.21428571
 11988.03809524 13695.05714286 15494.69047619 14542.53809524
 13804.16666667 16417.93333333 17490.18095238 21260.83809524
 23613.14285714 24125.61904762 24856.97619048]";86686.11958425646;195026235.65752307;0.0;48937439.262910664
4620;4621;0;(1614.8865979381444, 838.0257731958762);0;298028.5505617977;"[-5.19325843e+01 -2.11292135e+02  2.70134831e+02 -3.71910112e+01
  2.16123596e+03  2.26141461e+04  2.75097753e+04  5.29609326e+04
  5.95613820e+04  7.23025730e+04  7.75610112e+04  7.66475169e+04
  7.89219101e+04  8.04123708e+04  8.43264607e+04  9.34548427e+04
  1.00069056e+05  1.03062551e+05  9.83303146e+04  8.96807640e+04
  1.00116944e+05  1.03254978e+05  1.08207876e+05]";3.088393788836249;109047.53403933506;0.0;0.3592943480227405
4621;4622;0;(1614.5271739130435, 985.9184782608696);0;38367.0;"[-146.17777778   13.66666667  -85.44444444  -18.03703704 -179.22962963
 -101.37037037 2391.2962963  1583.42222222 3061.48888889  710.41481481
  301.95555556 3210.08148148 3487.17037037 3790.93333333 3182.52592593
 5357.8962963  4648.94814815 3865.37037037 3256.54074074 2440.82962963
 5593.72592593 6527.4        6361.22222222]";37.57029387110701;25669.463614481087;0.0;160.44609348534124
4622;4623;0;(1616.0, 105.0);0;24416.162162162167;"[ 315.61261261  300.38738739  253.3963964    91.73873874 -124.18018018
  638.53153153  683.27027027  471.27927928 2095.35135135 1870.85585586
 6573.14414414 4190.23423423 4444.35135135 4989.36936937 6061.2972973
 5894.45045045 9324.88288288 7259.45945946 5892.42342342 5672.7027027
 6129.89189189 8617.85585586 8342.13513514]";4.286406102326138;8918.929344316746;0.0;2.061798088342041
4623;4624;0;(1616.1165644171779, 284.07975460122697);0;53951.81034482758;"[ -220.93965517   -28.87068966  -263.31034483  -407.31896552
  1574.32758621  2486.39655172  6683.68965517  5693.17241379
  5422.77586207  9135.93103448  9126.86206897 11167.43103448
 12664.02586207 14799.35344828 16843.54310345 17415.29310345
 19095.81896552 19683.3362069  17010.87068966 15196.45689655
 17594.3362069  18893.02586207 18636.99137931]";5.3398667577157095;23852.678039645867;0.0;1.4126435830031614
4624;4625;0;(1616.5401459854015, 501.06569343065695);0;58201.85714285713;"[  295.42857143    30.78571429    71.          -368.57142857
   506.10714286  2411.89285714  4806.14285714  9110.82142857
  8272.96428571 10930.39285714 11514.         16675.89285714
 16752.25       13857.46428571 14208.92857143 18955.64285714
 20742.28571429 19864.67857143 17532.39285714 18068.10714286
 16144.32142857 19508.53571429 16297.85714286]";2.6388745752374927;19396.906500568515;0.0;0.5396721216772691
4625;4626;0;(1616.5310734463276, 663.2655367231638);0;44863.27272727272;"[-8.06363636e+01 -1.46545455e+02  1.93636364e+01  2.80000000e+01
  1.11436364e+03  3.31236364e+03  6.82618182e+03  5.87372727e+03
  1.12282727e+04  1.04620909e+04  1.51787273e+04  1.80162727e+04
  1.60767273e+04  1.30055455e+04  1.40430909e+04  1.96056364e+04
  1.86555455e+04  1.84345455e+04  1.59464545e+04  1.30912727e+04
  1.37863636e+04  1.13421818e+04  1.40364545e+04]";1.626685597243993;15883.63728321104;0.0;0.47899524948911465
4626;4627;0;(1617.4533333333334, 905.76);0;135967.57692307688;"[ -137.92307692  -491.5         -107.57692308  -262.92307692
   570.61538462  1193.11538462 11797.19230769 14228.
 16615.61538462 22115.80769231 29775.69230769 32003.73076923
 29938.61538462 32721.11538462 45566.53846154 47016.53846154
 48486.61538462 42401.46153846 38841.53846154 38128.34615385
 34064.65384615 37822.03846154 39155.        ]";2.1683014761802486;42542.817646390926;0.0;0.5080637255416447
4627;4628;0;(1616.7030303030303, 776.7575757575758);0;103993.00000000001;"[  -81.    510.   -190.    184.5   476.5  8171.  12706.  17561.  24225.5
 23083.5 23796.5 27793.5 25981.  23486.  31096.  24408.  29854.5 30709.5
 31525.5 32950.  36848.  36191.5 29663.5]";2.272457156134326;32836.21025279852;0.0;0.41576443305716604
4628;4629;0;(1618.0666666666666, 69.95897435897436);0;488756.0;"[ 2.37203791e+02  2.11142180e+02  1.03530806e+02 -5.42748815e+01
  9.53668246e+03  3.11494360e+04  5.29337820e+04  7.18024076e+04
  1.03554754e+05  1.09149744e+05  1.30512564e+05  1.44241654e+05
  1.36772872e+05  1.52807422e+05  1.54604355e+05  1.55901915e+05
  1.54434232e+05  1.60572687e+05  1.61493450e+05  1.80277445e+05
  1.87264654e+05  1.69771090e+05  1.78935801e+05]";3.2676489102379604;190586.44604991865;0.0;0.32873535449556024
4629;4630;0;(1619.0, 157.0);0;89685.21301775146;"[ -374.89349112  -353.8816568    -73.0295858   -415.39053254
  -498.05325444  2943.84615385  2444.00591716  6452.65088757
 14102.40828402 19323.5739645  23930.06508876 22946.59171598
 22792.81065089 25156.09467456 24323.33727811 24600.69822485
 27795.13609467 26014.72781065 22047.70414201 23427.1183432
 23129.66863905 20878.15384615 19644.35502959]";1.4531794870388832;24765.25962992188;0.0;0.3108100585746958
4630;4631;0;(1618.132911392405, 700.5696202531645);0;74438.24561403508;"[ 6.02982456e+02  2.09192982e+02 -2.08245614e+01  2.41929825e+02
  2.57271930e+03  3.07919298e+03  7.22671930e+03  1.03032982e+04
  1.20120526e+04  1.59573158e+04  1.69553684e+04  1.88307719e+04
  1.74228421e+04  1.99265439e+04  2.47833509e+04  2.66935789e+04
  2.86817719e+04  2.40609825e+04  2.27575965e+04  2.35345614e+04
  3.01978947e+04  2.79814386e+04  3.05159123e+04]";5.240885819030333;34883.1578253313;0.0;1.2132015887863958
4631;4632;0;(1618.6666666666667, 743.1182795698925);0;193314.51127819554;"[ 2.47368421e+01 -1.24676692e+02  2.23526316e+02 -2.46406015e+02
  1.11517293e+03  1.28037218e+04  2.02305038e+04  4.11611504e+04
  4.21586541e+04  5.55575940e+04  6.23773459e+04  5.54051203e+04
  5.22951729e+04  7.10166466e+04  7.17757444e+04  7.09590075e+04
  7.46451955e+04  6.96828722e+04  7.23893383e+04  7.42251429e+04
  7.59050376e+04  8.32241805e+04  7.90447970e+04]";2.524653976663751;80208.26421274256;0.0;0.3179157855620644
4632;4633;0;(1620.0595238095239, 632.547619047619);0;28533.70149253732;"[ -121.20895522  -159.58208955  -231.55223881  -351.98507463
  2064.28358209   399.20895522  4473.10447761  4710.46268657
  8433.40298507  6308.89552239  6344.1641791   8976.46268657
  5746.20895522  9096.98507463  9584.41791045  6756.55223881
  7113.17910448  9855.59701493 13742.97014925 12267.52238806
 14403.28358209 12122.85074627 14295.65671642]";13.955260779243615;26706.36819000995;0.0;13.588561730277503
4633;4634;0;(1619.572972972973, 925.1081081081081);0;49596.6875;"[ -122.25    -565.      -450.375   -612.9375  -331.6875  4057.375
  2806.25    3115.      1394.9375  3706.375   5595.625   9879.375
  9469.3125 11839.8125 11668.5625 11852.0625 12967.8125 16170.4375
 13981.8125 22539.875  18697.375  16391.5625 18471.5   ]";46.73030437781403;115144.77841352289;0.0;137.53353250357154
4634;4635;0;(1621.0, 346.0);0;36236.4525862069;"[ 117.89224138  276.16810345   35.14224138  164.88793103    8.97413793
 1669.06896552  595.24137931  -45.92672414   76.68965517 2177.9137931
 1037.65948276 2934.96551724 2124.02155172 1392.33189655 2722.23706897
 2644.68534483 2819.94396552 4914.65086207 3776.83189655 3864.04741379
 1862.95258621 2415.84913793 3243.92241379]";5.841006957584641;4177.717195034579;0.0;5.95480228284738
4635;4636;0;(1620.4792899408285, 543.8579881656805);0;100666.25806451615;"[ -366.64516129  -121.06451613   -70.46774194  -349.90322581
  1640.75806452  5830.51612903 11738.38709677 14282.88709677
 20327.41935484 22431.53225806 19688.61290323 23525.85483871
 24164.01612903 21642.72580645 25742.01612903 30453.14516129
 31790.25806452 28065.62903226 39590.         34421.14516129
 35476.53225806 35546.19354839 36609.03225806]";5.164838571548015;43788.40697019651;0.0;1.1969711033669646
4636;4637;0;(1622.0408163265306, 210.0);0;146690.53631284914;"[  164.74860335   262.83798883   435.86592179   223.58659218
   512.87709497  7073.41899441 19350.26815642 19665.10055866
 25902.40782123 28589.87150838 28752.26815642 30554.75418994
 33123.60335196 34214.33519553 42437.63128492 43164.13407821
 45818.8547486  45423.39106145 47454.81564246 46878.64804469
 41573.74860335 44444.60893855 47361.51955307]";3.2037923085644455;49672.98364515301;0.0;0.4547760108916487
4637;4638;0;(1621.9720670391062, 591.3463687150838);0;54805.87121212119;"[-8.73712121e+01 -1.98007576e+02  9.18939394e+00  1.55333333e+02
  1.20996212e+03  1.52590152e+03  4.41968182e+03  4.63646212e+03
  7.45695455e+03  1.19457197e+04  1.45549545e+04  1.47907273e+04
  1.48628409e+04  1.40419545e+04  1.15665758e+04  1.48902348e+04
  1.44261667e+04  1.66805606e+04  1.32374773e+04  1.21479091e+04
  1.81711515e+04  1.64392348e+04  1.73261136e+04]";2.4115221462182084;16551.309355051017;0.0;0.5871390701373685
4638;4639;0;(1622.6761363636363, 729.0397727272727);0;30668.586206896543;"[ -79.93103448 -195.72413793 -116.37931034   49.55172414 -384.75862069
  414.96551724 1201.96551724  -44.86206897 2113.20689655 2104.65517241
 2054.89655172 4314.13793103 4085.75862069 6619.27586207 5787.44827586
 5838.         3820.55172414 8626.89655172 5677.72413793 4567.89655172
 2528.48275862 6288.68965517 9579.13793103]";2.1078154237004547;6358.525446316276;0.0;1.2109774380409477
4639;4640;0;(1622.4423076923076, 380.3269230769231);0;74299.62711864406;"[-2.44491525e+02 -1.39254237e+02 -1.76440678e+01  6.26271186e+01
  3.60084746e+02 -2.28813559e+01  5.87620339e+03  1.03749153e+04
  7.17722034e+03  7.67416949e+03  1.35285593e+04  1.59184915e+04
  1.67180847e+04  1.64258136e+04  1.72863220e+04  1.85099661e+04
  1.67697797e+04  1.84776780e+04  1.76314407e+04  1.72935424e+04
  1.74247627e+04  1.64512034e+04  1.82635254e+04]";2.004505956081485;18401.40687572702;0.0;0.37570264952434274
4640;4641;0;(1622.7771739130435, 469.42934782608694);0;60087.23966942149;"[ -517.24793388  -289.61157025   -80.59504132  -376.69421488
  -625.55371901  -122.15702479  1210.16528926 11999.09917355
 10991.74380165 14778.84297521 16933.18181818 20709.49586777
 20658.2892562  22238.30578512 22232.38842975 26361.42975207
 21754.79338843 19645.4214876  19934.95867769 17619.33057851
 18393.14876033 18042.91735537 25066.07438017]";1.0751860055839308;21556.598813701003;0.0;0.26130047905080933
4641;4642;0;(1622.126582278481, 566.0632911392405);0;82366.47619047618;"[ -687.38095238  -392.57142857  -517.42857143  -362.52380952
  -906.42857143 14592.9047619  21222.0952381  19998.95238095
 22566.38095238 31696.23809524 32942.14285714 34271.9047619
 28817.76190476 39900.52380952 35074.52380952 39424.52380952
 37888.23809524 47611.14285714 46583.04761905 42582.38095238
 43860.28571429 42706.80952381 45836.0952381 ]";2.772667662604612;46554.95526518349;0.0;0.5183894047192631
4642;4643;0;(1623.0338983050847, 603.723163841808);0;35687.843749999985;"[  181.9375    211.5       154.6875    233.25      688.65625   839.03125
   454.4375   1835.875    2554.3125   5327.75     8040.5625   9191.625
  6670.       9516.03125 10301.0625  10228.875   10381.5625   7653.125
  9472.03125  9266.0625   9090.5     10752.40625 11859.71875]";1.835380614069118;10036.165718352639;0.0;0.4028527755530211
4643;4644;0;(1622.0864197530864, 713.4320987654321);0;56457.0;"[  243.   458. -1039.   169. -1017.  2032.  7951.  5637.  9257. 12294.
 11249.  8367.  8221. 11363. 18729. 17187. 22610. 11506. 15738. 18921.
 16258. 18444. 19416.]";4.9562148409454165;22320.67509916403;0.0;2.33742267242628
4644;4645;0;(1623.6576086956522, 326.3423913043478);0;72097.20000000001;"[ -277.53333333   -52.93333333   127.86666667  -166.66666667
  3674.66666667  9172.2        13731.6        11600.2
 12523.46666667 15473.4        16816.13333333 17994.93333333
 25878.         25485.6        27420.13333333 30667.26666667
 27310.46666667 29796.13333333 29357.26666667 23834.66666667
 28229.93333333 27880.2        34439.26666667]";4.348796179307047;34977.56488249025;0.0;1.1052046873793013
4645;4646;0;(1624.377049180328, 692.7295081967213);0;65455.666666666686;"[ -125.33333333   -73.66666667   399.           279.
   884.83333333  3115.16666667  8508.66666667 12522.
 13600.5        11872.5        14059.         16149.83333333
 14177.83333333 21736.         20706.16666667 25395.5
 28836.83333333 23106.66666667 23690.33333333 22709.66666667
 20645.5        23495.33333333 24776.33333333]";3.823201532815932;27389.190836736183;0.0;0.9717048094657741
4646;4647;0;(1625.0, 91.0);0;53251.40983606559;"[  155.92622951  -247.57377049   -41.94262295  -350.52459016
   281.37704918  4391.87704918  6229.93442623 12286.48360656
 12478.50819672 16347.54098361 15978.86885246 17490.39344262
 24055.33606557 21379.04918033 24155.00819672 19876.95081967
 22569.68852459 25523.43442623 24897.94262295 24073.85245902
 25365.63114754 26743.67213115 19903.18032787]";2.5306714926646907;25702.881254780084;0.0;0.42820547345766535
4647;4648;0;(1625.5, 674.7368421052631);0;87278.99999999999;"[  750.   252.   222.   212.   339.  5088. 10440. 12741. 20504. 23413.
 22894. 21506. 24875. 26471. 29198. 24821. 20645. 24494. 23085. 22154.
 23837. 22824. 26918.]";1.381103888813447;24528.711482873994;0.0;0.22978841962264476
