;Particle;Position;Coordinates;Saturated;Intensity;Fluorescence time series;Fluorescence rate;Fluorescence increase;Saturated rate;Fluorescence rate err
2430;2431;0;(1005.6968085106383, 470.15425531914894);0;94496.61616161614;"[ -189.78787879  -602.28282828  -131.84848485  -174.85858586
 25381.87878788 36013.83838384 42047.76767677 39263.16161616
 42974.31313131 50384.01010101 55773.73737374 52908.70707071
 47286.         43836.17171717 46509.06060606 44573.33333333
 47577.92929293 47799.25252525 42087.68686869 48557.43434343
 45929.25252525 47124.58585859]";0.7046656189475733;47594.25568199001;0.0;0.10808686728552265
2431;2432;0;(1006.8023952095808, 571.2874251497007);0;23152.273972602743;"[-4.19452055e+01  3.98965753e+02  4.01527397e+02  1.19931507e+01
  4.70323973e+03  8.18884932e+03  6.52467123e+03  7.68203425e+03
  1.03987192e+04  9.61843151e+03  9.30929452e+03  5.06006849e+03
  9.65730137e+03  4.77041781e+03  1.07875000e+04  6.35485616e+03
  8.97616438e+03  9.66975342e+03  2.83354795e+03  7.79063014e+03
  9.23963014e+03  1.38509863e+04]";0.5291758627169767;8126.9890546076185;0.0;0.35509901716762565
2432;2433;0;(1006.9435897435898, 120.05641025641026);0;352175.0472972973;"[-5.94864865e+01 -9.47837838e+01  7.44932432e+01 -1.14067568e+02
  7.71988514e+04  1.26671899e+05  1.41244068e+05  1.55409432e+05
  1.54184709e+05  1.49459277e+05  1.59823939e+05  1.62389054e+05
  1.72934047e+05  1.69137351e+05  1.65040912e+05  1.75228703e+05
  1.57618486e+05  1.71853250e+05  1.66220068e+05  1.50906453e+05
  1.57357980e+05  1.53842209e+05]";0.7288067568546921;162972.6793984648;0.0;0.06391430956069871
2433;2434;0;(1007.9290780141844, 384.68794326241135);0;-82.46226415094884;"[ -203.33018868  -380.8490566   -395.          -257.71698113
   -26.05660377  -871.00943396 -2235.99056604 -4191.24528302
 -4129.48113208 -3180.63207547 -4394.29245283  1638.79245283
  5417.43396226  4777.22641509 -1467.97169811  -792.66037736
 -4660.93396226 -1486.60377358  2368.64150943  -302.0754717
 -2040.48113208  3271.38679245]";10.463402484130647;3827.6454549294654;0.0;171.4873610428959
2434;2435;0;(1007.5810055865921, 651.3128491620112);0;29198.19135802469;"[  278.42592593    64.77160494    98.91975309    45.5308642
  5557.7654321  13685.98148148 16418.22222222 16511.7037037
 21655.08641975 21507.38271605 12150.15432099 17310.00617284
 27228.2345679  21057.04938272 20710.40740741 21115.2654321
 17755.0617284  12189.9382716  13315.06790123 16487.90123457
 13931.0617284  15991.35802469]";0.7341996432594653;17917.733903001154;0.0;0.30687550480238385
2435;2436;0;(1008.0, 824.0);0;7576.804878048781;"[ 2.76695122e+02  4.75036585e+02 -1.42121951e+02  8.31707317e+00
 -1.11706098e+03 -1.96573171e+02 -7.44402439e+02  2.27682927e+03
  2.45281707e+03  2.69046341e+03  4.65878049e+02 -7.51463415e+01
 -3.62928049e+03  3.53271951e+03 -1.17543902e+03  2.61691463e+03
  8.44585366e+02  1.84812195e+03 -1.60379268e+03  9.51947561e+03
  6.18190244e+03  8.08579268e+03]";97599.17457893415;71600794.3088955;0.0;427891050.03157216
2436;2437;0;(1007.9742268041238, 860.8865979381443);0;6123.694117647056;"[ 2.16541176e+02  8.83647059e+01  2.00000000e+00  6.82705882e+01
  1.19788235e+02 -9.41535294e+03 -7.31730588e+03  1.03976471e+02
 -6.68463529e+03 -8.03768235e+03 -3.66169412e+03 -1.04309529e+04
 -2.76475294e+03 -8.13417647e+03  1.19632941e+03 -2.27663529e+03
 -2.95983529e+03 -4.31098824e+03 -7.45247059e+02 -3.12029412e+03
 -6.81769412e+03 -8.27642353e+03]";0.7574887704734118;-4921.692274190645;0.0;0.9380236425416636
2437;2438;0;(1009.8579881656805, 253.4792899408284);0;146955.4946236559;"[-1.10537634e+01 -3.26161290e+02 -1.37612903e+02 -3.61021505e+02
  3.15000430e+04  5.25019785e+04  5.94376022e+04  6.34109247e+04
  6.08796774e+04  6.71134624e+04  6.76720323e+04  6.18979355e+04
  6.65856559e+04  6.73758602e+04  6.41809785e+04  7.30445806e+04
  7.06441828e+04  7.56033871e+04  7.55547527e+04  7.01412581e+04
  6.33194624e+04  6.71724946e+04]";0.7710234038366508;68676.35433543098;0.0;0.08575942795651177
2438;2439;0;(1010.2571428571429, 395.7542857142857);0;10782.980263157899;"[ 4.03947368e+00  3.38171053e+02  2.06710526e+02  6.62572368e+02
 -1.12028289e+03 -2.65255263e+03  2.15982895e+03 -2.25817763e+03
 -2.86907895e+03  5.46307895e+03  5.54032895e+02  2.16039474e+03
  2.12787500e+03  7.96453947e+03  7.66215132e+03  4.60513158e+03
  2.24057237e+03  1.23342105e+03  1.55730263e+03  4.00126974e+03
  5.85980263e+02  3.35038816e+03]";2.184571172170234;1604788.469099897;0.0;inf
2439;2440;0;(1009.9554140127389, 874.796178343949);0;15245.777777777781;"[  -570.62962963   -351.11111111   -359.2962963    -534.51851852
  -2127.77777778  -1659.74074074  -3651.14814815  -2906.7037037
  -1133.07407407   -783.77777778   2497.74074074  -2715.
  -8432.74074074   2639.66666667   3196.2962963    -547.66666667
  -3486.55555556   7597.88888889  -2579.77777778   6093.77777778
   4526.88888889 -11982.96296296]";0.34382291821313116;1275.855527786886;0.0;4.747138100345683
2440;2441;0;(1010.9230769230769, 37.98461538461538);0;129286.0;"[  474.74468085   442.44680851   919.27659574   860.08510638
 39760.12765957 61007.89361702 67310.70212766 73889.29787234
 69944.21276596 78785.57446809 80437.85106383 72246.38297872
 77972.23404255 74266.65957447 78590.59574468 68164.68085106
 71760.68085106 69146.80851064 73777.06382979 74028.61702128
 63848.93617021 67454.76595745]";0.586829846367547;72573.89722934306;0.0;0.07634192891910076
2441;2442;0;(1011.2857142857143, 735.4065934065934);0;10604.80487804878;"[ 140.04878049 -148.26829268 1386.19512195  854.63414634  587.34146341
 3299.58536585   56.46341463 6520.7804878  7212.97560976 8045.19512195
 -617.31707317 1936.02439024 1879.         4164.7804878  4294.6097561
 1336.2195122  2720.04878049 3430.80487805 4803.02439024 4803.6097561
 3229.75609756 4639.07317073]";0.01891335417272827;2873.3163033626115;0.0;inf
2442;2443;0;(1014.0, 273.0);0;27881.674603174622;"[  -99.31746032    96.67460317   363.68253968  -286.62698413
  1809.30952381   939.32539683  3899.57936508  5575.96031746
  6683.82539683  1410.54761905  6382.27777778 10117.07142857
  6092.79365079  3089.19047619  4772.23015873  5112.23015873
 11482.71428571  6504.99206349  6020.76190476  6517.96825397
  3181.57936508  7923.97619048]";1.6174750857457534;6379.106452293939;0.0;1.0158352114697649
2443;2444;0;(1014.0, 333.0);0;324764.7173913044;"[ 5.47338509e+02  2.95096273e+02 -1.16555901e+02  2.84773292e+02
  6.77266739e+04  1.19009724e+05  1.47716366e+05  1.39951512e+05
  1.51604854e+05  1.61432596e+05  1.47033025e+05  1.50324025e+05
  1.39257761e+05  1.63492913e+05  1.59274280e+05  1.47745817e+05
  1.43521714e+05  1.45831584e+05  1.50131345e+05  1.46986121e+05
  1.45951096e+05  1.39524497e+05]";0.6505557038834284;149902.05004468112;0.0;0.07091930750129961
2444;2445;0;(1013.8139534883721, 967.8779069767442);0;10370.152173913048;"[ 6.52173913e-02 -1.28347826e+02  1.12282609e+02 -5.00434783e+01
  3.01184783e+03  5.41550000e+03  8.55697826e+03  6.15971739e+03
  1.28650217e+04  9.99445652e+03  1.86393478e+03  5.09991304e+03
  8.61530435e+03  5.10260870e+03  4.53641304e+03  6.58234783e+03
  5.30960870e+03  1.42782609e+03  1.05689130e+03  4.32554348e+03
  2.55773913e+03  8.37347826e+02]";1.2141089897313921;2567429.9808390792;0.0;inf
2445;2446;0;(1013.9694656488549, 815.3206106870228);0;255534.51515151517;"[ 2.87272727e+01 -3.24545455e+01  2.10303030e+02 -3.83303030e+02
  4.79082121e+04  7.94295152e+04  9.29079091e+04  9.63487879e+04
  1.00733182e+05  1.01568455e+05  1.08523758e+05  1.05214485e+05
  9.99778182e+04  1.00584455e+05  9.80166667e+04  1.11742394e+05
  1.00573545e+05  1.04732939e+05  1.02190818e+05  1.10788091e+05
  1.06072636e+05  9.42815455e+04]";0.7173727735861292;103649.9331221773;0.0;0.06114667854238649
2446;2447;0;(1015.7359550561798, 194.35955056179776);0;-2307.9881656804755;"[  -548.14201183   -562.39053254   -463.00591716   -496.13609467
  -2469.78698225  -3361.47337278  -9901.02366864  -9716.75147929
  -5302.5443787   -7869.21301775  -6865.04733728  -9087.21893491
  -9885.5443787   -9659.20710059  -9923.9704142  -10222.85798817
 -10485.26035503 -10178.37278107  -6519.14792899  -4181.74556213
  -7823.65680473  -9627.97633136]";1.0082983058151773;-8219.944819571565;0.0;0.4353533568992557
2447;2448;0;(1016.1657142857143, 956.2228571428572);0;6941.966292134831;"[  -91.82022472   -42.29213483  -277.88764045  -385.68539326
  1097.93258427  7925.84269663  4013.03370787  2059.98876404
  6430.23595506  6214.01123596  5253.76404494  4640.70786517
 10266.47191011  9252.16853933  3513.35955056   740.1011236
  3580.20224719  2428.          5744.08988764  6704.1011236
  2385.2247191   5544.30337079]";0.0216450839689748;5299.163000907259;0.0;183319.77172389306
2448;2449;0;(1016.4888888888889, 357.68333333333334);0;14417.18181818182;"[  335.54545455   577.18181818  -259.           282.18181818
 -3072.72727273  2687.45454545  1226.09090909  5113.54545455
  -255.09090909  -795.90909091 -4823.63636364  3241.63636364
  5914.36363636  3089.36363636 12555.90909091  8482.63636364
  3785.45454545  9910.09090909  7505.27272727 13495.27272727
 15052.90909091  8391.90909091]";4.392544477956858;17220.90618448485;0.0;5.494754638569188
2449;2450;0;(1016.4342857142857, 897.5657142857143);0;7557.234177215191;"[  163.12025316   228.84810127  -479.28481013   -31.29746835
   659.08227848  -725.86708861 -2045.09493671  5975.61392405
  -864.41772152  3646.56962025  1611.09493671  1616.53164557
 -1196.96202532  6279.35443038   362.46202532  2019.22151899
 -3312.91772152 -2279.40506329  -646.52531646 -1110.30379747
  -768.73417722  -262.38607595]";0.6212616292596183;556.7694261715483;0.0;5.73669825137107
2450;2451;0;(1016.6576086956521, 992.3423913043479);0;11107.707964601772;"[  -54.62831858  -411.85840708  -299.4159292   -254.21238938
  3544.43362832  2632.30973451 -4590.78761062  -189.26548673
  7918.38938053  2128.03539823  1973.32743363   621.49557522
  1443.97345133  4268.53982301 -2918.74336283  2623.37168142
 -1481.66371681  1928.14159292 -3416.6460177   4422.28318584
   -59.00884956  1047.83185841]";0.17947286176778163;1490.3114446621635;0.0;0.4965801772308402
2451;2452;0;(1018.0, 109.0);0;129423.64285714281;"[ -256.32539683  -101.93650794   241.03968254   100.96825397
 33441.49206349 47630.24603175 56699.5952381  66821.55555556
 61270.29365079 68725.74603175 60364.24603175 65056.96031746
 67058.38888889 59678.99206349 57992.6984127  56755.5952381
 52611.68253968 54187.11111111 59897.87301587 65084.1984127
 60189.34126984 64983.8968254 ]";0.592181112743475;61476.74360493866;0.0;0.09498522361527448
2452;2453;0;(1018.3031914893617, 464.84574468085106);0;580794.2913907284;"[-2.22788079e+02  7.53178808e+01 -2.02026490e+02  2.90099338e+02
  1.14557848e+05  1.86504642e+05  2.01031358e+05  2.08388550e+05
  2.33804450e+05  2.43575238e+05  2.40121291e+05  2.51939550e+05
  2.75325914e+05  2.61396921e+05  2.62817000e+05  2.70939007e+05
  2.68789245e+05  2.63968709e+05  2.54938411e+05  2.48272490e+05
  2.48337060e+05  2.26892735e+05]";0.924146561472671;256063.55531054697;0.0;0.09024086719247869
2453;2454;0;(1017.8105263157895, 920.8105263157895);0;10104.265306122441;"[  113.14285714   178.67346939   142.91836735  -461.79591837
 -1234.87755102  2756.           187.87755102  7329.83673469
  5286.28571429  8173.75510204  8876.63265306  6018.46938776
 -2739.32653061  5882.14285714  3889.89795918  2138.3877551
  4867.63265306  2440.79591837 -1931.51020408  2988.02040816
 -1781.79591837 -2245.93877551]";0.019519147482699378;3030.5421766341997;0.0;inf
2454;2455;0;(1019.0, 671.0);0;7727.056818181816;"[-3.44806818e+02 -1.61443182e+02 -1.22676136e+02  4.60795455e+00
 -2.43153409e+03 -1.79130682e+03  1.88227273e+02  2.95644886e+03
  8.92869318e+02  4.24172159e+03 -9.87789773e+02 -5.28434659e+03
 -1.33289773e+02 -8.84193182e+02 -3.83782386e+03 -2.49917614e+03
  1.12691136e+04  7.41045455e+02  4.26544318e+03  1.55955682e+03
  2.22609091e+03  9.53596591e+02]";0.012028212421709927;4015.4968006754957;0.0;inf
2455;2456;0;(1019.0, 701.0);0;10804.426415094336;"[   29.70943396   -46.27924528  -371.81886792   226.98113208
  3044.96981132  6282.94716981  1946.06792453  2854.2
  1025.82641509  1595.10188679   340.43396226  2169.08301887
  6546.87169811  4221.21132075  6679.38867925 16183.39622642
  4275.81886792  2744.5245283    880.43396226  1866.56226415
  4363.03773585  6128.00754717]";2.8972002494217013;5127.7328279133335;0.0;4.8608435899978115
2456;2457;0;(1019.9184782608696, 161.47282608695653);0;52480.17699115042;"[ -276.49557522  -278.24778761  -308.97345133  -806.69026549
 13863.30088496 21675.45132743 19610.27433628 26172.04424779
 24996.22123894 20425.5840708  21132.66371681 16343.25663717
 25722.79646018 30440.50442478 17249.24778761 17224.77876106
 18780.43362832 27391.51327434 22083.10619469 24506.56637168
 18195.68141593 17108.42477876]";0.4092844104289332;22102.479383514696;0.0;0.18308300797231344
2457;2458;0;(1020.3028571428572, 205.73714285714286);0;51197.45695364238;"[-1.52622517e+02 -1.98609272e+01 -2.84768212e-01  9.96821192e+01
  1.41248742e+04  2.52135033e+04  1.94482781e+04  1.85239801e+04
  2.72590927e+04  2.28006358e+04  2.25799934e+04  1.95750331e+04
  2.06466291e+04  2.27349272e+04  2.11572781e+04  2.44464371e+04
  1.71971391e+04  1.90021788e+04  2.31779801e+04  3.17920993e+04
  2.14321126e+04  2.38483046e+04]";0.9290966719470272;22944.735957564215;0.0;0.2901902486299471
2458;2459;0;(1021.0815217391304, 148.52717391304347);0;161476.06201550394;"[ -226.40310078   185.01550388  -168.3875969    356.05426357
 29085.24806202 51513.47286822 57472.81395349 61644.23255814
 63147.15503876 71279.26356589 73140.1627907  71878.86821705
 68567.35658915 76773.94573643 71658.04651163 75170.24806202
 66751.07751938 73512.29457364 70289.99224806 75362.20930233
 66465.37984496 62194.31782946]";0.8799688561033358;71128.37123857002;0.0;0.0925582761817359
2459;2460;0;(1020.6576086956521, 510.6576086956522);0;46873.23595505618;"[   59.58426966   208.41573034    30.57303371   -61.07865169
  6287.24719101 18324.66292135 16639.6741573  21129.80898876
 20682.80898876 19804.87640449 23962.43820225 21415.15730337
 23661.21348315 20560.02247191 19309.02247191 20385.42696629
 21966.83146067 25811.75280899 25717.01123596 23830.75280899
 24201.14606742 20859.71910112]";0.9230077469361405;22547.72644404543;0.0;0.1646840667272106
2460;2461;0;(1021.0, 587.0);0;18892.78723404255;"[  651.78723404   596.60283688   269.86524823   454.54609929
  3096.65248227  2265.4964539   7425.14893617  9672.58865248
  5962.44680851  1744.56028369 10116.73758865 12462.36170213
 12610.34042553 12720.90070922  9093.65248227  7997.59574468
  3128.5177305  12725.80141844  9739.17021277  3931.88652482
  4826.9929078  18303.61702128]";1.581544609638547;9135.513314876605;0.0;1.2665548614268982
2461;2462;0;(1021.6608187134503, 875.7953216374269);0;6935.549999999998;"[   867.25    691.6     281.35    153.75  -2560.45   -950.3    6071.75
   5669.8    4205.25   -267.25   1563.35  -1418.     3665.3    9806.5
     31.95 -10524.15  -3796.4   -6813.75   2058.95   -489.8    3750.5
   6909.45]";24113.0967356733;90625070.30304973;0.0;2879983086.1305056
2462;2463;0;(1022.0, 298.0);0;14707.646017699104;"[  303.2300885    147.7699115    -35.04867257   -31.70353982
  6226.99115044 11067.09292035 12412.78318584 11047.51327434
  9867.95575221 13861.36725664  7691.70353982 11438.03539823
 15523.42920354 13246.37168142  7798.43362832  9978.51769912
  7940.41150442 10368.46017699  7032.5619469  -3310.74336283
    81.72566372 12419.46902655]";0.303356550267552;9143.36082106969;0.0;0.45120545450304633
2463;2464;0;(1021.8518518518518, 724.936507936508);0;13266.705882352944;"[   55.52941176   319.82352941  -341.23529412    25.52941176
  4044.76470588  2890.47058824   -23.11764706  1946.29411765
   654.94117647  2631.41176471   890.64705882  2662.11764706
  4811.17647059   192.29411765  4634.11764706 11033.11764706
 10282.52941176 14915.76470588  5927.11764706  1788.17647059
   584.05882353  6184.94117647]";9.171358025749;10197.71835748226;0.0;27.21992184294022
2464;2465;0;(1022.1714285714286, 805.2514285714286);0;85383.75000000001;"[2.547500e+02 3.230000e+02 1.700000e+01 2.280000e+02 1.638875e+04
 2.115750e+04 2.928450e+04 3.236450e+04 3.142450e+04 2.426925e+04
 2.728525e+04 2.567675e+04 2.915650e+04 2.893075e+04 3.807850e+04
 3.750350e+04 3.530575e+04 2.947325e+04 2.639800e+04 3.631175e+04
 2.813850e+04 3.058250e+04]";0.7110031946365561;30787.169742513182;0.0;0.1905037344433397
2465;2466;0;(1022.9591836734694, 446.0);0;155498.48648648645;"[  547.18918919   141.59459459   130.40540541   730.94594595
 33462.32432432 54423.32432432 65219.35135135 72235.78378378
 75022.21621622 83761.94594595 65092.56756757 76113.7027027
 82200.75675676 75412.10810811 81584.         82657.05405405
 85130.62162162 81141.89189189 68708.62162162 77921.86486486
 70023.86486486 63269.        ]";0.7950764721782724;76529.29548236911;0.0;0.12871809192525244
2466;2467;0;(1024.3733333333332, 818.7733333333333);0;124319.49999999997;"[ 5.50000e+00  2.16500e+02 -2.00500e+02 -1.84500e+02  3.80270e+04
  4.31050e+04  3.97070e+04  5.13520e+04  5.56925e+04  5.09305e+04
  5.55680e+04  4.84475e+04  6.32685e+04  5.76405e+04  6.28285e+04
  6.24145e+04  5.87940e+04  5.65835e+04  5.34445e+04  5.39125e+04
  5.36300e+04  5.12830e+04]";0.6941625420757732;55795.06099938697;0.0;0.13586576069941877
2467;2468;0;(1024.3567251461989, 41.719298245614034);0;22497.511627906977;"[  265.62790698   149.88372093   132.79069767   145.34883721
  3765.48837209  7089.76744186 10032.48837209 12728.88372093
  6693.23255814 12734.6744186  10165.6744186   6375.86046512
 14018.62790698 10021.27906977 12501.74418605  7702.30232558
 10426.41860465 14837.41860465  9071.11627907  9693.6744186
  4853.60465116  9227.86046512]";0.6978753036185422;9952.129912575383;0.0;0.36649437434716714
2468;2469;0;(1024.0670731707316, 56.47560975609756);0;16626.047619047615;"[  134.47619048    71.95238095  -174.85714286   506.0952381
  7577.76190476 11949.80952381 11571.38095238 15321.23809524
 12107.85714286 10479.80952381  9413.61904762 10969.95238095
 10346.38095238  5375.47619048  8568.76190476 11656.71428571
 13539.33333333 17200.0952381  10228.19047619 10780.61904762
  5301.85714286  7752.42857143]";0.31817418117402557;10709.889949302255;0.0;0.26896880580783905
2469;2470;0;(1024.711229946524, 176.24064171122996);0;-5122.789473684204;"[   276.33684211    358.57894737   -161.90526316   -146.86315789
  -1658.67368421  -1252.95789474  -2104.72631579  -7195.65263158
  -5357.71578947  -4408.34736842  -8964.16842105   1553.36842105
  -3546.53684211   -862.47368421  -3757.96842105   -974.65263158
  -4054.16842105  -8291.10526316   -678.91578947  -3407.73684211
 -12680.68421053  -3396.50526316]";0.8952515688003394;-4457.80727275564;0.0;1.3076994414860548
2470;2471;0;(1025.26875, 367.1375);0;10858.170731707316;"[ -415.48780488   -86.97560976  -376.19512195   122.7804878
 -1348.7804878  -1209.70731707 -1171.14634146 -6459.53658537
  -785.90243902 -1264.09756098 -1936.24390244  3112.97560976
  4018.70731707  1809.58536585  8754.6097561    933.3902439
  7801.14634146  7626.90243902  6486.56097561  5157.34146341
  3585.95121951  4314.70731707]";1.8868523419262486;7427.166306958717;0.0;1.3914592631906135
2471;2472;0;(1024.5098039215686, 888.9934640522875);0;9631.499999999996;"[  344.5   571.5    88.5  -946.5  2491.5 -2519.   -235.   7632.5 -1046.
  1413.    275.5  1566.5   526.5  8832.5  3292.    108.5  3155.5  -474.5
  3538.  -1452.    977.5   529.5]";0.016387675517441178;1919.9149803657128;0.0;inf
2472;2473;0;(1025.3423913043478, 982.6576086956521);0;4377.325581395344;"[   68.4496124   -157.65116279    11.10852713   -61.02325581
  1131.00775194 -3107.95348837  2005.84496124 -1033.45736434
  2611.81395349 -2983.75193798 -1586.65891473 -2255.42635659
  3380.87596899  1182.92248062  5405.15503876  8302.55813953
  4497.26356589  6213.69767442  2645.65116279  4398.14728682
  4113.62015504  -699.89147287]";0.35059895403347413;4419.307296735985;0.0;0.364584138444165
2473;2474;0;(1027.0, 557.0);0;214691.8975609756;"[   865.37073171   1040.7804878    1342.86341463   1878.3902439
  51180.69268293  62248.08780488  66967.82439024  65554.14146341
  73585.85365854  76854.95609756 100459.77073171  94874.96585366
  94702.76097561 100805.72195122  98589.46341463 104526.67804878
  99466.16097561  91525.18536585  93997.53658537  90109.12682927
  85840.71219512  87605.80487805]";1.2440601369856799;93556.15580763349;0.0;0.22019090596840507
2474;2475;0;(1028.0, 408.0);0;11300.27333333332;"[  400.78          81.86         529.89333333   430.62
  -746.02666667  2341.70666667  -235.82        4529.8
  4721.96        8634.74        2306.58666667  5195.64
  2026.74        1621.44        4719.98        5148.35333333
  7374.20666667  6755.86        -716.75333333 -2591.28666667
  -780.05333333  -969.5       ]";0.02148600051106754;2692.041866895949;0.0;372904.5237234197
2475;2476;0;(1027.478021978022, 641.1813186813187);0;18259.56198347107;"[  368.66115702   326.71900826  -142.60330579  -196.
  1278.15702479  5744.14049587  8763.38842975  9373.87603306
  7559.76033058 16404.56198347 19675.85123967 11957.3553719
 16787.04958678 17391.38016529 11702.25619835 15274.98347107
  3090.66115702 14635.95867769 13286.62809917  3499.7768595
 14303.51239669 11025.66115702]";1.1085345745722852;12537.677185027565;0.0;0.6317808561723264
2476;2477;0;(1027.625, 930.8035714285714);0;-1235.6153846153884;"[ -357.23076923  -467.15384615   -75.76923077   160.46153846
  2009.30769231  3290.15384615  7193.30769231  -835.38461538
  6576.23076923  6669.07692308  9531.46153846  2705.61538462
  -494.69230769  5318.07692308  2644.         -2252.38461538
  3738.61538462   234.30769231   825.84615385  5010.38461538
  4238.07692308 -2696.84615385]";0.2935476631597606;3322.80603420922;0.0;1.0685910972693637
2477;2478;0;(1029.5657142857142, 519.5657142857143);0;20224.71428571429;"[-8.07142857e+00  4.82714286e+02 -6.92857143e+01  9.35714286e+00
  6.64835714e+03  7.95892857e+03  5.02421429e+03  9.09028571e+03
  7.11678571e+03  3.71500000e+03  7.82871429e+03  1.07477143e+04
  1.23905714e+04  1.12669286e+04  8.19535714e+03  1.39260714e+04
  1.33397143e+04  1.32883571e+04  7.88035714e+03  6.87335714e+03
  6.40442857e+03  7.88050000e+03]";1.342283709629092;9637.756446277706;0.0;0.8598079225531678
2478;2479;0;(1028.5300546448088, 832.8196721311475);0;57757.777777777796;"[ -109.66666667  -346.66666667   280.33333333   538.83333333
 19364.22222222 33219.94444444 36530.61111111 36379.77777778
 29440.83333333 28724.44444444 30475.11111111 24955.33333333
 30741.27777778 22631.27777778 28041.72222222 29916.88888889
 29476.66666667 28130.22222222 19404.27777778 19455.27777778
 19979.05555556 19956.16666667]";0.2847071269735871;27437.11305430667;0.0;0.18635185291364526
2479;2480;0;(1030.6066666666666, 356.26);0;11369.499999999993;"[ -141.75  -238.5    249.5   -386.5   3870.25  4226.5   3470.25  8423.5
  2567.5   3928.75  2853.25  5703.75  4990.25  5555.5   1563.5   3524.
  4157.75 -1282.25  2171.    2929.    3593.5   8507.5 ]";0.11515315132397701;3977.4998749605074;0.0;1.0765515739408162
2480;2481;0;(1030.6785714285713, 1016.8809523809524);0;32177.76744186045;"[  127.97674419  -229.44186047   272.86046512   341.30232558
  6717.44186047  6386.62790698  8736.8372093   8781.13953488
 10114.93023256 10225.44186047 11989.39534884 12840.88372093
  9986.06976744 10443.44186047 13390.93023256 10627.39534884
 10049.44186047  9076.27906977 12691.23255814 14342.09302326
 14224.69767442 15006.51162791]";1.5656471780758314;12320.48861845302;0.0;0.4601091772799007
2481;2482;0;(1032.0564102564103, 736.0564102564102);0;2825.795454545465;"[ -223.64772727    -9.23863636  -398.81818182  -602.40909091
   478.29545455     8.85227273 -4081.375      -1099.26136364
 -6830.93181818  1659.64772727 -3037.09090909   -87.23863636
 -7216.76136364  4219.64772727 -1111.         -2527.80681818
 -4651.54545455 -7576.56818182 -5607.04545455 -3827.63636364
   406.125       1950.88636364]";1.1491378754111177;-2255.0485227864783;0.0;2.7826363493629303
2482;2483;0;(1031.2121212121212, 850.7454545454545);0;10779.423728813563;"[  -62.44067797   149.           -77.16949153   352.10169492
   154.62711864  1537.55932203 -1303.84745763  1841.23728814
  3258.52542373 -2657.96610169   345.93220339  4288.3220339
  1385.79661017  2267.40677966  1086.77966102  4161.3559322
  -604.52542373 -1322.71186441 -1293.37288136  -191.6440678
  7074.16949153  -904.37288136]";-24.42628724804433;-25849.70140560019;0.0;5299.3676962052905
2483;2484;0;(1032.5875, 1004.94375);0;15306.631578947367;"[   -22.15789474   -380.42105263   -410.94736842   -476.73684211
   -796.05263158   2313.89473684   -165.68421053   -634.84210526
 -11994.94736842   3887.26315789   7575.52631579  -1822.63157895
   4641.31578947   5354.52631579   6201.84210526   2032.15789474
   6197.36842105  12141.10526316   3284.42105263   4940.10526316
   6725.94736842   3938.42105263]";1.5325207393653268;6700.4706060308035;0.0;1.7483194600304217
2484;2485;0;(1035.7631578947369, 44.48684210526316);0;26713.666666666657;"[  -25.26666667   354.33333333   -39.            68.46666667
  8393.66666667  4445.8        14453.         10578.2
 13133.93333333 13928.13333333 13754.53333333 18509.86666667
 18622.73333333 19042.8         8025.2        18633.93333333
 19113.33333333 19791.2        11533.26666667 17901.4
 23129.93333333 24633.4       ]";2.5103750744498905;19502.084307298017;0.0;1.2001356351471746
2485;2486;0;(1036.0425531914893, 56.148936170212764);0;64598.75294117649;"[ -197.55294118    57.42352941   -61.90588235  -145.56470588
 11842.67058824 26994.08235294 32500.15294118 25066.18823529
 31662.48235294 31806.82352941 30826.34117647 22211.17647059
 24330.77647059 26379.23529412 30851.85882353 32111.21176471
 30446.78823529 29691.11764706 26305.16470588 32217.94117647
 25653.90588235 27916.69411765]";0.5508620480122599;28978.343901237695;0.0;0.14234456489409544
2486;2487;0;(1035.2043010752689, 167.72043010752688);0;93008.82758620687;"[ -273.4137931   -205.65517241    94.5862069  -2479.10344828
 23560.37931034 44767.51724138 45943.96551724 48913.13793103
 50203.10344828 55107.62068966 61243.17241379 59039.79310345
 55249.51724138 55110.68965517 50557.24137931 46437.48275862
 47837.89655172 45982.51724138 46063.96551724 47719.
 57359.31034483 42780.06896552]";1.074349318559717;52512.8438695384;0.0;0.24076095521705737
2487;2488;0;(1035.0, 225.0);0;23848.709543568468;"[ -224.94190871   -73.73858921   240.65560166    63.79253112
  3728.31950207 22061.90041494 18441.84232365 10788.46473029
  9137.95850622 11966.43153527 15595.55186722 11419.75103734
 10114.85892116 15150.17427386 14918.09543568 17817.65975104
 11678.64315353 10520.7966805  10380.54771784 10156.26556017
 15847.98755187 11421.43153527]";0.36695722943819886;13169.326424411955;0.0;0.27831648160754385
2488;2489;0;(1034.8497409326426, 616.0310880829015);0;7390.761363636359;"[   87.          -111.27272727  -265.00568182   204.02840909
 -2658.49431818 -3079.72159091 -2087.80681818 -4575.42045455
  1550.83522727  3598.40340909 -7304.60227273 -2204.58522727
 -5842.56818182 -1745.61363636 -3484.75        -350.5
 -3625.97159091  4331.9375      1979.15909091  -177.14772727
 -2980.56818182   605.17613636]";0.4851820962298547;2083.136114539679;0.0;1.12371230093011
